scientific,family,PC1,nplants,nbirds,envidist,database
Turdus philomelos,Turdidae,2.373116142,8,11,0.5808241578892819,11_2012_seed_removal_net
Turdus philomelos,Turdidae,-2.487831227,5,9,0.5487526763072198,111_2011_fruit_removal_net
Turdus philomelos,Turdidae,-2.487831227,5,9,0.5487526763072198,111_2011_seed_removal_net
Turdus philomelos,Turdidae,2.279285312,8,12,0.5487526763072198,111_2012_fruit_removal_net
Turdus philomelos,Turdidae,2.279285312,8,12,0.5487526763072198,111_2012_seed_removal_net
Turdus philomelos,Turdidae,0.683907444,5,14,0.5487526763072198,112_2011_fruit_removal_net
Turdus philomelos,Turdidae,0.683907444,5,14,0.5487526763072198,112_2011_seed_removal_net
Turdus philomelos,Turdidae,-1.258090363,8,11,0.5487526763072198,112_2012_fruit_removal_net
Turdus philomelos,Turdidae,-1.258090363,8,11,0.5487526763072198,112_2012_seed_removal_net
Turdus philomelos,Turdidae,-0.677251953,7,11,0.5487526763072198,13_2012_fruit_removal_net
Turdus philomelos,Turdidae,-0.677251953,7,11,0.5487526763072198,13_2012_seed_removal_net
Turdus philomelos,Turdidae,1.342800729,9,13,0.5568271306424504,15_2012_fruit_removal_net
Turdus philomelos,Turdidae,1.342800729,9,13,0.5568271306424504,15_2012_seed_removal_net
Turdus philomelos,Turdidae,0.418099987,9,14,0.5466612401006549,203_2012_fruit_removal_net
Turdus philomelos,Turdidae,0.418099987,9,14,0.5466612401006549,203_2012_seed_removal_net
Turdus philomelos,Turdidae,-0.739057864,8,12,0.5568271306424504,30_2012_fruit_removal_net
Turdus philomelos,Turdidae,-0.739057864,8,12,0.5568271306424504,30_2012_seed_removal_net
Turdus philomelos,Turdidae,-1.213403248,3,11,0.5487526763072198,301_2011_fruit_removal_net
Turdus philomelos,Turdidae,-1.213403248,3,11,0.5487526763072198,301_2011_seed_removal_net
Turdus philomelos,Turdidae,-0.089089799,6,18,0.5487526763072198,301_2012_fruit_removal_net
Turdus philomelos,Turdidae,-0.089089799,6,18,0.5487526763072198,301_2012_seed_removal_net
Turdus philomelos,Turdidae,1.220816658,5,8,0.5487526763072198,314_2012_fruit_removal_net
Turdus philomelos,Turdidae,1.220816658,5,8,0.5487526763072198,314_2012_seed_removal_net
Turdus philomelos,Turdidae,-0.234498541,7,11,0.5487526763072198,315_2011_fruit_removal_net
Turdus philomelos,Turdidae,-0.234498541,7,11,0.5487526763072198,315_2011_seed_removal_net
Turdus philomelos,Turdidae,1.959840652,8,15,0.5487526763072198,315_2012_fruit_removal_net
Turdus philomelos,Turdidae,1.959840652,8,15,0.5487526763072198,315_2012_seed_removal_net
Turdus philomelos,Turdidae,-0.325710065,8,10,0.5808241578892819,35_2012_fruit_removal_net
Turdus philomelos,Turdidae,-0.325710065,8,10,0.5568271306424504,35_2012_seed_removal_net
Turdus philomelos,Turdidae,0.191799413,8,10,0.5808241578892819,36_2012_fruit_removal_net
Turdus philomelos,Turdidae,0.191799413,8,10,0.5808241578892819,36_2012_seed_removal_net
Turdus philomelos,Turdidae,-0.185811724,11,8,1.4928171830580783,Acosta-Rojas_et_al._Seed_dispersal_network_matrix
Turdus philomelos,Turdidae,2.133866745,9,8,1.1090067861838135,Correia
Turdus philomelos,Turdidae,0.992069069,11,14,0.99048636677262,M_SD_011
Turdus philomelos,Turdidae,-0.826899299,25,33,1.3194637720023343,M_SD_020
Turdus philomelos,Turdidae,1.48056421,18,28,1.2094976741611836,M_SD_021
Turdus philomelos,Turdidae,1.849007797,12,7,0.7441708389875195,M_SD_024
Turdus philomelos,Turdidae,0.637425347,7,6,0.26157376734262927,M_SD_025
Turdus philomelos,Turdidae,-1.898261045,7,16,1.5249803370696895,Garciaetal
Turdus philomelos,Turdidae,-1.887732875,7,17,0.1342235117697182,Pena et al
Turdus philomelos,Turdidae,2.686580387,30,28,0.35992248317783115,00InteractionData_DE
Turdus philomelos,Turdidae,2.692388443,30,25,0.99048636677262,00InteractionData_GB
Turdus philomelos,Turdidae,3.047103696,15,27,0.5487526763072198,00InteractionData_PL
Turdus philomelos,Turdidae,2.572292029,9,24,0.5487526763072198,06_plant_frugivore_networks_continuous
Turdus philomelos,Turdidae,2.913100178,9,24,0.5487526763072198,06_plant_frugivore_networks_fragmented
Turdus philomelos,Turdidae,-1.59497395,7,10,1.5249803370696895,Fruit_Consumption_2013-2014
Turdus philomelos,Turdidae,1.033408289,7,10,1.5249803370696895,Fruit_Consumption_2012-2013
Turdus philomelos,Turdidae,-0.826899299,25,33,5.303167106471761,PigotEtAl'16-Database S1_NCOR
Turdus philomelos,Turdidae,1.48056421,18,28,5.303167106471761,PigotEtAl'16-Database S1_NNOG
Turdus philomelos,Turdidae,0.992069069,11,14,0.26157376734262927,PigotEtAl'16-Database S1_SOREN
Turdus philomelos,Turdidae,2.479294252,31,31,0.35992248317783115,PigotEtAl'16-Database S1_STEIB
Turdus philomelos,Turdidae,2.441425213,28,11,0.99048636677262,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SNOW88
Turdus philomelos,Turdidae,1.758269048,9,7,0.99048636677262,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SORE81
Turdus philomelos,Turdidae,-0.023196737,6,7,1.1090067861838135,Cruz 2013 Summer
Turdus philomelos,Turdidae,1.020028125,4,5,1.1090067861838135,Cruz 2013 Autumn
Turdus philomelos,Turdidae,-1.070273666,6,6,1.1090067861838135,Cruz 2013 Winter
Turdus philomelos,Turdidae,-1.501024088,47,20,0.8240896786692009,Debussche 1989
Turdus philomelos,Turdidae,1.554078119,5,9,0.6278061815821081,Dupont 1997
Turdus philomelos,Turdidae,-1.663130501,12,6,0.90774713847817,Garcia 2014 Charles Plimmer
Turdus philomelos,Turdidae,-2.195950299,7,5,0.8868084305393158,Garcia 2014 Hinau
Turdus philomelos,Turdidae,-0.971303482,14,6,0.8868084305393158,MacFarlane 2016
Turdus philomelos,Turdidae,0.490675411,21,6,1.0297684733186954,Williams 1996 Marsden
Turdus philomelos,Turdidae,0.28442371,9,4,1.0097266451714713,Williams 1996 Faulkners
Turdus philomelos,Turdidae,1.950788311,21,7,0.8868084305393158,Wyman 2017
Turdus philomelos,Turdidae,0.467832849,12,9,6.397259812458583,Young 2012
Turdus serranus,Turdidae,0.75901677,60,72,0.5491231775971468,btp12290-sup-0001-appendixs1
Turdus serranus,Turdidae,3.517915473,21,53,0.6886357933317192,MunozEtAl'17-bikf.10042.1-InteractionsData_after_GMM
Turdus serranus,Turdidae,-1.277491612,40,42,1.290857327188097,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SAAV14
Turdus serranus,Turdidae,-0.924430396,19,20,1.987963889812847,Dehling 2017 Wayqecha 1
Turdus serranus,Turdidae,1.396937001,21,16,1.987963889812847,Dehling 2017 Wayqecha 3
Turdus serranus,Turdidae,-0.857776127,18,19,1.987963889812847,Dehling 2017 Wayqecha 4
Turdus serranus,Turdidae,2.223975163,20,15,1.8391503276119647,Ruggera 2016 Sevenguillar
Turdus rufiventris,Turdidae,2.286877913,20,10,1.8139279731814213,1-Bastazini 2018
Turdus rufiventris,Turdidae,1.387747222,7,18,0.9968062903549342,M_SD_009
Turdus rufiventris,Turdidae,0.537131476,35,29,0.9968062903549342,M_SD_012
Turdus rufiventris,Turdidae,0.323233026,90,67,1.7283791117364269,MachadoSouzaEtAl'19-SupMat
Turdus rufiventris,Turdidae,1.570232404,9,29,1.1785241528145185,n10_Athie_RC
Turdus rufiventris,Turdidae,3.013452613,25,21,1.783393569719628,n14_Hasui
Turdus rufiventris,Turdidae,-2.295168593,6,27,1.034043061100744,n15_vivian_quanti
Turdus rufiventris,Turdidae,-0.283054473,22,18,0.3856805901506504,n16_Rafael_UFRJ
Turdus rufiventris,Turdidae,1.613490221,30,57,0.9973571581953214,n2_Botelho
Turdus rufiventris,Turdidae,-0.853972373,49,16,1.8500336778410889,n3_Castro_Cardoso
Turdus rufiventris,Turdidae,-1.254562221,13,45,0.7404410185834768,n4_Correia_PcAntas
Turdus rufiventris,Turdidae,2.133511852,13,30,2.1281369438024065,n5_Kaiser_original
Turdus rufiventris,Turdidae,-0.28070584,13,21,2.2499631583401083,n7_Kindel
Turdus rufiventris,Turdidae,0.537131476,35,29,0.9968062903549342,n8_Galetti_Pizo
Turdus rufiventris,Turdidae,-0.599417271,27,18,1.8527845268122585,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Turdus rufiventris,Turdidae,0.133333938,25,27,1.272762275853986,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Turdus rufiventris,Turdidae,0.079772225,20,11,1.5256015007533803,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F
Turdus rufiventris,Turdidae,-1.382433546,13,64,1.6894462836476305,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Turdus rufiventris,Turdidae,-0.936424347,20,25,1.783393569719628,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Turdus rufiventris,Turdidae,-1.330428977,13,34,2.401476547840529,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Turdus rufiventris,Turdidae,4.32012857,29,27,0.8648516333265466,Messeder_et_al._2020_-_Interaction_dataset_NW 038 F
Turdus rufiventris,Turdidae,1.783323302,71,45,0.5638225073247142,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Turdus rufiventris,Turdidae,2.807038917,55,36,0.5638225073247142,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Turdus rufiventris,Turdidae,-1.970839769,54,42,0.5638225073247142,VidalEtAl'19-interaction_matrices_hilltop_matrix
Turdus rufiventris,Turdidae,2.608191406,127,64,0.5638225073247142,VidalEtAl'19-interaction_matrices_combined_matrix
Turdus rufiventris,Turdidae,3.807237102,22,17,1.33169136709351,Blendinger 2015
Turdus rufiventris,Turdidae,3.289578593,15,34,0.8449019366727623,Fonseca 2007
Turdus rufiventris,Turdidae,3.52631541,42,44,2.6640236089712475,Fontanari 2018
Turdus rufiventris,Turdidae,-1.561771837,3,17,0.8449019366727623,Ikuta 2013
Turdus rufiventris,Turdidae,-3.268928541,15,16,0.7415438118777025,Ruggera 2016 La Florida
Turdus rufiventris,Turdidae,3.363111975,16,13,1.758423927029195,Ruggera 2016 San Javier
Turdus rufiventris,Turdidae,-2.225387292,18,21,1.4924780310043266,Ruggera 2016 Los Chorizos
Turdus rufiventris,Turdidae,1.147456542,6,15,1.426768965882755,Ruggera 2016 Quebrada del Port
Turdus rufiventris,Turdidae,0.299749668,21,22,1.575037409165036,Ruggera 2016 Chorro de Loros
Turdus rufiventris,Turdidae,-0.429245351,11,15,1.575037409165036,Ruggera 2016 Pozo Verde
Turdus rufiventris,Turdidae,-0.007118328,16,17,1.5257742572091235,Ruggera 2016 EcoPortal
Turdus rufiventris,Turdidae,0.820977631,18,20,1.4853151178376454,Ruggera 2016 A. Tres Cruces
Turdus rufiventris,Turdidae,-0.037437807,20,15,1.5891214252756105,Ruggera 2016 Sevenguillar
Turdus rufiventris,Turdidae,0.379388247,13,17,1.5363714743307495,Ruggera 2016 El Noglar
Turdus rufiventris,Turdidae,2.952555837,10,16,1.5416403279756874,Scherer 2007
Tyrannus melancholicus,Tyrannidae,-2.581723673,60,72,1.2520999184129586,btp12290-sup-0001-appendixs1
Tyrannus melancholicus,Tyrannidae,0.567846629,7,18,0.41671057042487086,M_SD_009
Tyrannus melancholicus,Tyrannidae,-0.42260845,35,29,0.41671057042487086,M_SD_012
Tyrannus melancholicus,Tyrannidae,0.252548545,5,25,0.8454563395059472,M_SD_015
Tyrannus melancholicus,Tyrannidae,2.536014681,24,75,1.3778517792175489,Morro_Calzada_(Moyobamba_Peru)
Tyrannus melancholicus,Tyrannidae,0.456258478,9,29,0.5478209189966813,n10_Athie_RC
Tyrannus melancholicus,Tyrannidae,-0.590844624,12,15,0.43678589897226866,n11_fe15_quanti
Tyrannus melancholicus,Tyrannidae,0.464605322,25,21,1.4986192564331382,n14_Hasui
Tyrannus melancholicus,Tyrannidae,-0.387019791,6,27,0.4353980461426537,n15_vivian_quanti
Tyrannus melancholicus,Tyrannidae,1.303100322,22,18,0.6942444303283747,n16_Rafael_UFRJ
Tyrannus melancholicus,Tyrannidae,-0.276703938,30,57,1.0047374995856164,n2_Botelho
Tyrannus melancholicus,Tyrannidae,-1.391873719,49,16,1.687973485407838,n3_Castro_Cardoso
Tyrannus melancholicus,Tyrannidae,1.979294397,13,45,0.7959409231608734,n4_Correia_PcAntas
Tyrannus melancholicus,Tyrannidae,-0.934326712,13,30,2.1449681202789312,n5_Kaiser_original
Tyrannus melancholicus,Tyrannidae,-0.42260845,35,29,0.41671057042487086,n8_Galetti_Pizo
Tyrannus melancholicus,Tyrannidae,-0.272531363,35,30,0.8941686345709903,Oxapampa_Peru_(CDS)
Tyrannus melancholicus,Tyrannidae,-0.155617067,19,26,0.5478209189966813,Rio_Claro_(Sao_Paulo_Brasil)
Tyrannus melancholicus,Tyrannidae,1.089982994,32,39,1.1663229897226348,MontoyaArango'19-supmat_Network
Tyrannus melancholicus,Tyrannidae,-1.893279416,17,13,1.0422384286474196,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF
Tyrannus melancholicus,Tyrannidae,1.372473417,13,64,0.9769204838732036,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Tyrannus melancholicus,Tyrannidae,-1.039942151,20,25,1.4986192564331382,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Tyrannus melancholicus,Tyrannidae,-0.495470801,27,42,0.4003217383038163,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F
Tyrannus melancholicus,Tyrannidae,-0.384497646,44,41,0.8234856442640773,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Tyrannus melancholicus,Tyrannidae,-0.283628876,15,17,0.43678589897226866,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F
Tyrannus melancholicus,Tyrannidae,0.08537233,32,31,0.5252360201010136,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Tyrannus melancholicus,Tyrannidae,1.10426663,60,72,0.8234856442640773,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Tyrannus melancholicus,Tyrannidae,-0.678788003,13,34,1.5569376125545704,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Tyrannus melancholicus,Tyrannidae,2.468875215,20,25,1.010302870238022,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Tyrannus melancholicus,Tyrannidae,-0.959661601,13,43,0.714969182011232,de Oliveira 1999
Tyrannus melancholicus,Tyrannidae,0.633160407,42,44,3.2679064558108357,Fontanari 2018
Tyrannus melancholicus,Tyrannidae,-2.19767369,31,50,0.8234856442640773,Ortiz-Pulido 2000
Tyrannus melancholicus,Tyrannidae,0.020964559,25,42,0.8234856442640773,Ramos-Robles 2018
Tyrannus melancholicus,Tyrannidae,-1.277649717,10,16,2.2457864487211343,Scherer 2007
Tyrannus melancholicus,Tyrannidae,0.184572358,8,83,2.209650604418079,Skutch 1980
Tyrannus melancholicus,Tyrannidae,-1.57925013,19,14,0.5478209189966813,Toledo 2018
Tyrannus savana,Tyrannidae,0.567846629,7,18,0.7811741643911032,M_SD_009
Tyrannus savana,Tyrannidae,0.905233459,35,29,0.7811741643911032,M_SD_012
Tyrannus savana,Tyrannidae,-0.449474759,23,28,0.8266713963086186,n12_fe25_quanti
Tyrannus savana,Tyrannidae,-0.599235848,22,18,0.30481804755068365,n16_Rafael_UFRJ
Tyrannus savana,Tyrannidae,0.905233459,35,29,0.7811741643911032,n8_Galetti_Pizo
Tyrannus savana,Tyrannidae,-0.155617067,19,26,0.9677693069425604,Rio_Claro_(Sao_Paulo_Brasil)
Tyrannus savana,Tyrannidae,0.781349162,13,64,1.4776632661103706,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Tyrannus savana,Tyrannidae,1.388146992,32,31,0.9222055781111212,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Tyrannus savana,Tyrannidae,0.99330802,60,72,1.2413684081077427,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Tyrannus savana,Tyrannidae,-0.986900803,20,25,1.6128942907135624,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Tyrannus savana,Tyrannidae,-0.124830967,12,24,0.8114910717009985,de la Pena 2003
Tyrannus savana,Tyrannidae,-2.076234884,10,16,1.69127007158055,Scherer 2007
Tyrannus tyrannus,Tyrannidae,-0.520495623,32,39,2.02999517303625,MontoyaArango'19-supmat_Network
Tyrannus tyrannus,Tyrannidae,0.221020114,99,20,3.708883222328076,Messeder_et_al._2020_-_Interaction_dataset_NW 021 F
Tyrannus tyrannus,Tyrannidae,9.64713e-4,44,41,1.960874876900605,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Tyrannus tyrannus,Tyrannidae,-1.001061683,26,44,1.569410971460616,Messeder_et_al._2020_-_Interaction_dataset_NW 034 F
Tyrannus tyrannus,Tyrannidae,0.99330802,60,72,1.960874876900605,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Tyrannus tyrannus,Tyrannidae,0.407343834,31,50,1.960874876900605,Ortiz-Pulido 2000
Tyrannus tyrannus,Tyrannidae,0.684784675,5,22,0.14754117187182725,Prather 2000
Tyrannus tyrannus,Tyrannidae,0.820420447,25,42,1.960874876900605,Ramos-Robles 2018
Tyrannus tyrannus,Tyrannidae,-1.566301405,8,83,3.4475131795585123,Skutch 1980
Vireo griseus,Vireonidae,-0.328513771,44,41,1.80215596058828,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Vireo griseus,Vireonidae,-0.268171028,26,44,1.4261991858237988,Messeder_et_al._2020_-_Interaction_dataset_NW 034 F
Vireo griseus,Vireonidae,-1.147635329,31,50,1.80215596058828,Ortiz-Pulido 2000
Vireo griseus,Vireonidae,-0.676583601,5,22,0.31465792551527727,Prather 2000
Vireo griseus,Vireonidae,-0.512798813,25,42,1.80215596058828,Ramos-Robles 2018
Vireo griseus,Vireonidae,1.442886252,30,22,0.5871617228665507,Skeate 1985
Vireo olivaceus,Vireonidae,-0.862579996,20,10,1.524893400915388,1-Bastazini 2018
Vireo olivaceus,Vireonidae,1.066959905,7,21,0.5028246610976702,M_SD_001
Vireo olivaceus,Vireonidae,-1.353585615,7,18,1.6123412066593017,M_SD_009
Vireo olivaceus,Vireonidae,-0.746772927,35,29,1.6123412066593017,M_SD_012
Vireo olivaceus,Vireonidae,0.36774042,90,67,1.9866849545044911,MachadoSouzaEtAl'19-SupMat
Vireo olivaceus,Vireonidae,-3.366354004,24,75,1.020816401892254,Morro_Calzada_(Moyobamba_Peru)
Vireo olivaceus,Vireonidae,0.343380105,9,29,1.7753863415481523,n10_Athie_RC
Vireo olivaceus,Vireonidae,-0.17142565,25,21,2.1574067340755056,n14_Hasui
Vireo olivaceus,Vireonidae,0.025669101,30,57,1.3404479952600576,n2_Botelho
Vireo olivaceus,Vireonidae,1.104906173,13,45,1.3427431846182116,n4_Correia_PcAntas
Vireo olivaceus,Vireonidae,-0.81896618,13,30,2.261485089782872,n5_Kaiser_original
Vireo olivaceus,Vireonidae,-0.28070584,13,21,2.0089464158419785,n7_Kindel
Vireo olivaceus,Vireonidae,-0.746772927,35,29,1.6123412066593017,n8_Galetti_Pizo
Vireo olivaceus,Vireonidae,-0.965526016,22,14,0.5926271626966364,Powdermill_(Pennsylvania_USA)
Vireo olivaceus,Vireonidae,0.833835464,13,19,1.946769161161432,Lefevre
Vireo olivaceus,Vireonidae,-0.673260849,32,39,2.1630217230405746,MontoyaArango'19-supmat_Network
Vireo olivaceus,Vireonidae,1.311613517,31,43,2.695371757058508,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Vireo olivaceus,Vireonidae,0.34919963,27,18,2.1519734342461883,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Vireo olivaceus,Vireonidae,-0.659203379,99,20,3.816537678941347,Messeder_et_al._2020_-_Interaction_dataset_NW 021 F
Vireo olivaceus,Vireonidae,0.625717556,13,64,2.273797302152506,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Vireo olivaceus,Vireonidae,-0.452732047,27,42,1.4896109475730523,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F
Vireo olivaceus,Vireonidae,-0.519380105,13,34,2.9566749738291955,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Vireo olivaceus,Vireonidae,-0.755767808,29,27,1.4713609685323727,Messeder_et_al._2020_-_Interaction_dataset_NW 038 F
Vireo olivaceus,Vireonidae,-0.191851129,54,42,1.074021778757076,VidalEtAl'19-interaction_matrices_hilltop_matrix
Vireo olivaceus,Vireonidae,-0.950617224,127,64,1.074021778757076,VidalEtAl'19-interaction_matrices_combined_matrix
Vireo olivaceus,Vireonidae,0.080640867,22,17,1.8063418210854456,Blendinger 2015
Vireo olivaceus,Vireonidae,0.070069929,13,43,1.05815320179064,de Oliveira 1999
Vireo olivaceus,Vireonidae,1.096822397,15,34,1.4576560820927202,Fonseca 2007
Vireo olivaceus,Vireonidae,1.482024142,42,44,2.364230709488454,Fontanari 2018
Vireo olivaceus,Vireonidae,-0.746251396,31,50,2.0400300653727257,Ortiz-Pulido 2000
Vireo olivaceus,Vireonidae,1.992113306,5,22,0.15147182281923108,Prather 2000
Vireo olivaceus,Vireonidae,-0.413288923,16,13,1.987009765312742,Ruggera 2016 San Javier
Vireo olivaceus,Vireonidae,-0.539099546,18,21,1.758864196644377,Ruggera 2016 Los Chorizos
Vireo olivaceus,Vireonidae,0.494839028,21,22,1.9438447554733835,Ruggera 2016 Chorro de Loros
Vireo olivaceus,Vireonidae,-0.573887489,11,15,1.9438447554733835,Ruggera 2016 Pozo Verde
Vireo olivaceus,Vireonidae,-0.17822822,18,20,1.9139103233824208,Ruggera 2016 A. Tres Cruces
Vireo olivaceus,Vireonidae,0.527321893,13,17,1.8701370799435677,Ruggera 2016 El Noglar
Vireo olivaceus,Vireonidae,-0.567467104,30,22,0.8675425639533967,Skeate 1985
Vireo olivaceus,Vireonidae,2.960206792,8,83,3.558108912204746,Skutch 1980
Vireo olivaceus,Vireonidae,-0.430256647,6,15,4.38787738039391,Wolfe 2014
Zonotrichia capensis,Passerellidae,-0.804830269,60,72,1.3429249985506515,btp12290-sup-0001-appendixs1
Zonotrichia capensis,Passerellidae,0.680008038,12,15,0.6318853804971671,n11_fe15_quanti
Zonotrichia capensis,Passerellidae,2.146531338,23,28,0.6494920500499755,n12_fe25_quanti
Zonotrichia capensis,Passerellidae,-0.881009481,25,21,2.0822083788918215,n14_Hasui
